time [ms];Setpoint position [mm];Actual position value encoder channel 1 [mm];Setpoint value velocity controller [m/s];Actual velocity value encoder channel 1 [m/s];Target position CiA402 [mm]
6173.00033569336;0.0000000;-0.0000386;4.300717E-06;-3.338913E-05;0.0000000
6174.00026321411;0.0000000;-0.0000386;4.300717E-06;-1.301322E-05;0.0000000
6175.00019073486;0.0000000;-0.0000386;4.300717E-06;-5.07183E-06;0.0000000
6176.00011825562;0.0000000;0.0000209;-2.328626E-06;5.091217E-05;0.0000000
6177.00052261353;0.0000000;0.0000209;-2.328626E-06;1.984273E-05;0.0000000
6178.00045013428;0.0000000;0.0000805;-8.969112E-06;4.494158E-05;0.0000000
6179.00037765503;0.0000000;0.0000210;-2.339768E-06;-2.427303E-05;0.0000000
6180.00030517578;0.0000000;0.0000210;-2.339768E-06;-9.460275E-06;0.0000000
6181.00023269653;0.0000000;0.0000210;-2.339768E-06;-3.687088E-06;0.0000000
6182.00016021729;0.0000000;0.0000210;-2.339768E-06;-1.437022E-06;0.0000000
6183.00008773804;0.0000000;0.0000210;-2.339768E-06;-5.600711E-07;0.0000000
6184.00049209595;0.0000000;0.0000210;-2.339768E-06;-2.182846E-07;0.0000000
6185.0004196167;0.0000000;0.0000210;-2.339768E-06;-8.507518E-08;0.0000000
6186.00034713745;0.0000000;-0.0000386;4.300717E-06;-3.724114E-05;0.0000000
6187.0002746582;0.0000000;-0.0000386;4.300717E-06;-1.451452E-05;0.0000000
6188.00020217896;0.0000000;-0.0000386;4.300717E-06;-5.656953E-06;0.0000000
6189.00012969971;0.0000000;0.0000209;-2.328626E-06;2.714481E-05;0.0000000
6190.00005722046;0.0000000;0.0000209;-2.328626E-06;1.057954E-05;0.0000000
6191.00046157837;0.0000000;0.0000209;-2.328626E-06;4.123315E-06;0.0000000
6192.00038909912;0.0000000;0.0000209;-2.328626E-06;1.607039E-06;0.0000000
6193.00031661987;0.0000000;-0.0000386;4.300717E-06;-2.546218E-05;0.0000000
6194.00024414063;0.0000000;-0.0000386;4.300717E-06;-9.923739E-06;0.0000000
6195.00017166138;0.0000000;0.0000209;-2.328626E-06;4.902117E-05;0.0000000
6196.00009918213;0.0000000;0.0000209;-2.328626E-06;1.910573E-05;0.0000000
6197.00050354004;0.0000000;0.0000209;-2.328626E-06;7.446348E-06;0.0000000
6198.00043106079;0.0000000;0.0000209;-2.328626E-06;2.902172E-06;0.0000000
6199.00035858154;0.0000000;0.0000209;-2.328626E-06;1.131105E-06;0.0000000
6200.00028610229;0.0000000;0.0000209;-2.328626E-06;1.026933E-05;0.0000000
6201.00021362305;0.0000000;-0.0000386;4.300717E-06;-2.901586E-05;0.0000000
6202.0001411438;0.0000000;0.0000209;-2.328626E-06;3.047999E-05;0.0000000
6203.00006866455;0.0000000;0.0000209;-2.328626E-06;1.18794E-05;0.0000000
6204.00047302246;0.0000000;-0.0000386;4.300717E-06;-3.251563E-05;0.0000000
6205.00040054321;0.0000000;-0.0000386;4.300717E-06;-1.267278E-05;0.0000000
6206.00032806396;0.0000000;0.0000209;-2.328626E-06;4.794975E-05;0.0000000
6207.00025558472;0.0000000;0.0000209;-2.328626E-06;1.868814E-05;0.0000000
6208.00018310547;0.0000000;0.0000209;-2.328626E-06;7.283599E-06;0.0000000
6209.00011062622;0.0000000;0.0000209;-2.328626E-06;2.838741E-06;0.0000000
6210.00051498413;0.0000000;0.0000209;-2.328626E-06;1.106383E-06;0.0000000
6211.00044250488;0.0000000;-0.0000386;4.300717E-06;-3.671435E-05;0.0000000
6212.00037002563;0.0000000;-0.0000386;4.300717E-06;-1.430921E-05;0.0000000
6213.00029754639;0.0000000;-0.0000386;4.300717E-06;-5.576935E-06;0.0000000
6214.00022506714;0.0000000;0.0000209;-2.328626E-06;3.497198E-05;0.0000000
6215.00015258789;0.0000000;0.0000209;-2.328626E-06;1.363013E-05;0.0000000
6216.00008010864;0.0000000;0.0000209;-2.328626E-06;5.312266E-06;0.0000000
6217.00048446655;0.0000000;0.0000209;-2.328626E-06;2.070426E-06;0.0000000
6218.0004119873;0.0000000;0.0000209;-2.328626E-06;8.069367E-07;0.0000000
6219.00033950806;0.0000000;-0.0000386;4.300717E-06;-4.147425E-05;0.0000000
6220.00026702881;0.0000000;-0.0000386;4.300717E-06;-1.616435E-05;0.0000000
6221.00019454956;0.0000000;-0.0000386;4.300717E-06;-6.299966E-06;0.0000000
6222.00012207031;0.0000000;0.0000209;-2.328626E-06;3.05629E-05;0.0000000
6223.00052642822;0.0000000;0.0000209;-2.328626E-06;1.191172E-05;0.0000000
6224.00045394897;0.0000000;0.0000209;-2.328626E-06;4.642524E-06;0.0000000
6225.00038146973;0.0000000;0.0000209;-2.328626E-06;1.809397E-06;0.0000000
6226.00030899048;0.0000000;0.0000209;-2.328626E-06;7.052024E-07;0.0000000
6227.00023651123;0.0000000;-0.0000386;4.300717E-06;-2.581367E-05;0.0000000
6228.00016403198;0.0000000;-0.0000386;4.300717E-06;-1.006073E-05;0.0000000
6229.00009155273;0.0000000;-0.0000386;4.300717E-06;-3.921114E-06;0.0000000
6230.00049591064;0.0000000;-0.0000386;4.300717E-06;-1.528232E-06;0.0000000
6231.0004234314;0.0000000;-0.0000386;4.300717E-06;-5.956198E-07;0.0000000
6232.00035095215;0.0000000;-0.0000386;4.300717E-06;-2.321394E-07;0.0000000
6233.0002784729;0.0000000;-0.0000386;4.300717E-06;-9.047503E-08;0.0000000
6234.00020599365;0.0000000;0.0000209;-2.328626E-06;2.931432E-05;0.0000000
6235.0001335144;0.0000000;0.0000209;-2.328626E-06;1.142509E-05;0.0000000
6236.00006103516;0.0000000;-0.0000386;4.300717E-06;-2.163565E-05;0.0000000
6237.00046539307;0.0000000;-0.0000386;4.300717E-06;-8.432373E-06;0.0000000
6238.00039291382;0.0000000;-0.0000386;4.300717E-06;-3.286469E-06;0.0000000
6239.00032043457;0.0000000;-0.0000386;4.300717E-06;-1.280883E-06;0.0000000
6240.00024795532;0.0000000;-0.0000386;4.300717E-06;-4.992168E-07;0.0000000
6241.00017547607;0.0000000;-0.0000386;4.300717E-06;-1.945669E-07;0.0000000
6242.00010299683;0.0000000;-0.0000386;4.300717E-06;-7.583136E-08;0.0000000
6243.00050735474;0.0000000;-0.0000386;4.300717E-06;-2.955484E-08;0.0000000
6244.00043487549;0.0000000;0.0000209;-2.328626E-06;3.713404E-05;0.0000000
6245.00036239624;0.0000000;0.0000209;-2.328626E-06;1.447278E-05;0.0000000
6246.00028991699;0.0000000;0.0000209;-2.328626E-06;5.640686E-06;0.0000000
6247.00021743774;0.0000000;0.0000209;-2.328626E-06;2.198425E-06;0.0000000
6248.0001449585;0.0000000;-0.0000386;4.300717E-06;-2.523169E-05;0.0000000
6249.00007247925;0.0000000;-0.0000386;4.300717E-06;-9.833908E-06;0.0000000
6250.00047683716;0.0000000;0.0000209;-2.328626E-06;2.22558E-05;0.0000000
6251.00040435791;0.0000000;0.0000209;-2.328626E-06;8.674073E-06;0.0000000
6252.00033187866;0.0000000;-0.0000386;4.300717E-06;-3.840808E-05;0.0000000
6253.00025939941;0.0000000;-0.0000386;4.300717E-06;-1.496933E-05;0.0000000
6254.00018692017;0.0000000;-0.0000386;4.300717E-06;-5.834213E-06;0.0000000
6255.00011444092;0.0000000;-0.0000386;4.300717E-06;-2.273852E-06;0.0000000
6256.00051879883;0.0000000;0.0000209;-2.328626E-06;2.520229E-05;0.0000000
6257.00044631958;0.0000000;0.0000209;-2.328626E-06;9.822451E-06;0.0000000
6258.00037384033;0.0000000;0.0000209;-2.328626E-06;3.828245E-06;0.0000000
6259.00030136108;0.0000000;0.0000209;-2.328626E-06;1.492037E-06;0.0000000
6260.00022888184;0.0000000;-0.0000386;4.300717E-06;-4.643084E-05;0.0000000
6261.00015640259;0.0000000;-0.0000386;4.300717E-06;-1.809616E-05;0.0000000
6262.00008392334;0.0000000;0.0000209;-2.328626E-06;4.583602E-05;0.0000000
6263.00048828125;0.0000000;0.0000209;-2.328626E-06;1.786433E-05;0.0000000
6264.000415802;0.0000000;0.0000209;-2.328626E-06;6.962522E-06;0.0000000
6265.00034332275;0.0000000;0.0000210;-2.339768E-06;-1.489984E-05;0.0000000
6266.00027084351;0.0000000;0.0000210;-2.339768E-06;-5.807129E-06;0.0000000
6267.00019836426;0.0000000;0.0000210;-2.339768E-06;-2.263296E-06;0.0000000
6268.00012588501;0.0000000;0.0000210;-2.339768E-06;-8.821067E-07;0.0000000
6269.00053024292;0.0000000;0.0000210;-2.339768E-06;-3.437961E-07;0.0000000
6270.00045776367;0.0000000;0.0000210;-2.339768E-06;-1.339926E-07;0.0000000
6271.00038528442;0.0000000;0.0000210;-2.339768E-06;-5.222285E-08;0.0000000
6272.00031280518;0.0000000;0.0000210;-2.339768E-06;-2.035356E-08;0.0000000
6273.00024032593;0.0000000;0.0000210;-2.339768E-06;-7.932686E-09;0.0000000
6274.00016784668;0.0000000;0.0000210;-2.339768E-06;-3.091719E-09;0.0000000
6275.00009536743;0.0000000;-0.0000386;4.300717E-06;-4.243279E-05;0.0000000
6276.00049972534;0.0000000;-0.0000386;4.300717E-06;-1.653794E-05;0.0000000
6277.00042724609;0.0000000;-0.0000386;4.300717E-06;-6.445568E-06;0.0000000
6278.00035476685;0.0000000;0.0000209;-2.328626E-06;4.450022E-05;0.0000000
6279.0002822876;0.0000000;0.0000209;-2.328626E-06;1.734371E-05;0.0000000
6280.00020980835;0.0000000;0.0000209;-2.328626E-06;6.759613E-06;0.0000000
6281.0001373291;0.0000000;0.0000209;-2.328626E-06;2.634521E-06;0.0000000
6282.00006484985;0.0000000;-0.0000386;4.300717E-06;-2.506172E-05;0.0000000
6283.00046920776;0.0000000;0.0000209;-2.328626E-06;2.73779E-05;0.0000000
6284.00039672852;0.0000000;0.0000209;-2.328626E-06;1.067038E-05;0.0000000
6285.00032424927;0.0000000;0.0000209;-2.328626E-06;4.15872E-06;0.0000000
6286.00025177002;0.0000000;-0.0000386;4.300717E-06;-2.446767E-05;0.0000000
6287.00017929077;0.0000000;0.0000209;-2.328626E-06;1.365365E-05;0.0000000
6288.00010681152;0.0000000;0.0000209;-2.328626E-06;5.321432E-06;0.0000000
6289.00051116943;0.0000000;0.0000209;-2.328626E-06;2.073998E-06;0.0000000
6290.00043869019;0.0000000;0.0000209;-2.328626E-06;8.08329E-07;0.0000000
6291.00036621094;0.0000000;0.0000209;-2.328626E-06;3.150417E-07;0.0000000
6292.00029373169;0.0000000;-0.0000386;4.300717E-06;-3.289549E-05;0.0000000
6293.00022125244;0.0000000;-0.0000386;4.300717E-06;-1.282083E-05;0.0000000
6294.00014877319;0.0000000;0.0000209;-2.328626E-06;3.679191E-05;0.0000000
6295.00007629395;0.0000000;0.0000209;-2.328626E-06;1.433944E-05;0.0000000
6296.00048065186;0.0000000;0.0000805;-8.969112E-06;5.268007E-05;0.0000000
6297.00040817261;0.0000000;0.0000210;-2.339768E-06;-5.556752E-06;0.0000000
6298.00033569336;0.0000000;-0.0000386;4.300717E-06;-2.829807E-05;0.0000000
6299.00026321411;0.0000000;-0.0000386;4.300717E-06;-1.102901E-05;0.0000000
6300.00019073486;0.0000000;0.0000805;-8.969112E-06;7.186907E-05;0.0000000
6301.00011825562;0.0000000;0.0000210;-2.339768E-06;-2.487833E-05;0.0000000
6302.00052261353;0.0000000;0.0000210;-2.339768E-06;-9.696186E-06;0.0000000
6303.00045013428;0.0000000;-0.0000982;1.09412E-05;-7.177037E-05;0.0000000
6304.00037765503;0.0000000;-0.0000387;4.311859E-06;5.046177E-06;0.0000000
6305.00030517578;0.0000000;0.0000209;-2.328626E-06;4.905807E-05;0.0000000
6306.00023269653;0.0000000;0.0000209;-2.328626E-06;1.91201E-05;0.0000000
6307.00016021729;0.0000000;0.0000209;-2.328626E-06;7.451952E-06;0.0000000
6308.00008773804;0.0000000;0.0000209;-2.328626E-06;2.904356E-06;0.0000000
6309.00049209595;0.0000000;0.0000209;-2.328626E-06;1.131956E-06;0.0000000
6310.0004196167;0.0000000;0.0000209;-2.328626E-06;4.411736E-07;0.0000000
6311.00034713745;0.0000000;0.0000805;-8.969112E-06;5.314972E-05;0.0000000
6312.0002746582;0.0000000;0.0001401;-1.56096E-05;6.257379E-05;0.0000000
6313.00020217896;0.0000000;0.0000806;-8.980253E-06;-2.262456E-05;0.0000000
6314.00012969971;0.0000000;0.0000210;-2.339768E-06;-5.590916E-05;0.0000000
6315.00053405762;0.0000000;0.0000210;-2.339768E-06;-2.179028E-05;0.0000000
6316.00046157837;0.0000000;0.0000209;-2.328626E-06;5.445947E-06;0.0000000
6317.00038909912;0.0000000;0.0000209;-2.328626E-06;2.122527E-06;0.0000000
6318.00031661987;0.0000000;0.0000209;-2.328626E-06;8.272429E-07;0.0000000
6319.00024414063;0.0000000;0.0000209;-2.328626E-06;3.224132E-07;0.0000000
6320.00017166138;0.0000000;0.0000209;-2.328626E-06;1.256587E-07;0.0000000
6321.00009918213;0.0000000;0.0000209;-2.328626E-06;4.897478E-08;0.0000000
6322.00050354004;0.0000000;0.0000209;-2.328626E-06;1.908764E-08;0.0000000
6323.00043106079;0.0000000;-0.0000386;4.300717E-06;-4.700491E-05;0.0000000
6324.00035858154;0.0000000;-0.0000386;4.300717E-06;-1.83199E-05;0.0000000
6325.00028610229;0.0000000;-0.0000386;4.300717E-06;-7.140077E-06;0.0000000
6326.00021362305;0.0000000;0.0000209;-2.328626E-06;2.330571E-05;0.0000000
6327.0001411438;0.0000000;0.0000209;-2.328626E-06;9.083267E-06;0.0000000
6328.00006866455;0.0000000;0.0000209;-2.328626E-06;3.540152E-06;0.0000000
6329.00047302246;0.0000000;0.0000209;-2.328626E-06;1.379754E-06;0.0000000
6330.00040054321;0.0000000;0.0000209;-2.328626E-06;5.377514E-07;0.0000000
6331.00032806396;0.0000000;0.0000209;-2.328626E-06;2.095856E-07;0.0000000
6332.00025558472;0.0000000;0.0000209;-2.328626E-06;8.16848E-08;0.0000000
6333.00018310547;0.0000000;0.0000805;-8.969112E-06;3.723982E-05;0.0000000
6334.00011062622;0.0000000;0.0000210;-2.339768E-06;-2.263155E-05;0.0000000
6335.00051498413;0.0000000;0.0000210;-2.339768E-06;-8.820518E-06;0.0000000
6336.00044250488;0.0000000;-0.0000386;4.300717E-06;-2.666651E-05;0.0000000
6337.00037002563;0.0000000;-0.0000386;4.300717E-06;-1.039312E-05;0.0000000
6338.00029754639;0.0000000;0.0000209;-2.328626E-06;2.896761E-05;0.0000000
6339.00022506714;0.0000000;0.0000209;-2.328626E-06;1.128996E-05;0.0000000
6340.00015258789;0.0000000;0.0000209;-2.328626E-06;4.400199E-06;0.0000000
6341.00008010864;0.0000000;0.0000209;-2.328626E-06;1.714953E-06;0.0000000
6342.00048446655;0.0000000;0.0000209;-2.328626E-06;6.683931E-07;0.0000000
6343.0004119873;0.0000000;0.0000209;-2.328626E-06;2.605024E-07;0.0000000
6344.00033950806;0.0000000;-0.0000386;4.300717E-06;-2.598698E-05;0.0000000
6345.00026702881;0.0000000;-0.0000386;4.300717E-06;-1.012828E-05;0.0000000
6346.00019454956;0.0000000;-0.0000386;4.300717E-06;-3.947439E-06;0.0000000
6347.00012207031;0.0000000;-0.0000386;4.300717E-06;-1.538492E-06;0.0000000
6348.00052642822;0.0000000;0.0000209;-2.328626E-06;2.259017E-05;0.0000000
6349.00045394897;0.0000000;0.0000210;-2.339768E-06;-9.7556E-06;0.0000000
6350.00038146973;0.0000000;0.0000210;-2.339768E-06;-3.80219E-06;0.0000000
6351.00030899048;0.0000000;-0.0000982;1.09412E-05;-7.768842E-05;0.0000000
6352.00023651123;0.0000000;-0.0000387;4.311859E-06;-7.088834E-06;0.0000000
6353.00016403198;0.0000000;-0.0000387;4.311859E-06;1.119294E-05;0.0000000
6354.00009155273;0.0000000;-0.0000387;4.311859E-06;4.362385E-06;0.0000000
6355.00049591064;0.0000000;0.0000805;-8.969112E-06;9.188598E-05;0.0000000
6356.0004234314;0.0000000;0.0001401;-1.56096E-05;7.767103E-05;0.0000000
6357.00035095215;0.0000000;0.0000210;-2.339768E-06;-2.599171E-05;0.0000000
6358.0002784729;0.0000000;0.0000210;-2.339768E-06;-1.013012E-05;0.0000000
6359.00020599365;0.0000000;0.0000210;-2.339768E-06;-3.948158E-06;0.0000000
6360.0001335144;0.0000000;-0.0000386;4.300717E-06;-2.476753E-05;0.0000000
6361.00053787231;0.0000000;-0.0000386;4.300717E-06;-9.653007E-06;0.0000000
6362.00046539307;0.0000000;0.0000805;-8.969112E-06;6.941767E-05;0.0000000
6363.00039291382;0.0000000;0.0000805;-8.969112E-06;2.705514E-05;0.0000000
6364.00032043457;0.0000000;0.0000210;-2.339768E-06;-1.880499E-05;0.0000000
6365.00024795532;0.0000000;-0.0000386;4.300717E-06;-4.453712E-05;0.0000000
6366.00017547607;0.0000000;-0.0000386;4.300717E-06;-1.735809E-05;0.0000000
6367.00010299683;0.0000000;-0.0000386;4.300717E-06;-6.765219E-06;0.0000000
6368.00050735474;0.0000000;-0.0000386;4.300717E-06;-2.636706E-06;0.0000000
6369.00043487549;0.0000000;0.0000209;-2.328626E-06;4.598471E-05;0.0000000
6370.00036239624;0.0000000;0.0000209;-2.328626E-06;1.792228E-05;0.0000000
6371.00028991699;0.0000000;0.0000209;-2.328626E-06;6.985106E-06;0.0000000
6372.00021743774;0.0000000;-0.0000386;4.300717E-06;-2.662717E-05;0.0000000
6373.0001449585;0.0000000;-0.0000386;4.300717E-06;-1.037779E-05;0.0000000
6374.00007247925;0.0000000;-0.0000386;4.300717E-06;-4.044685E-06;0.0000000
6375.00047683716;0.0000000;0.0000209;-2.328626E-06;5.13125E-05;0.0000000
6376.00040435791;0.0000000;0.0000209;-2.328626E-06;1.999876E-05;0.0000000
6377.00033187866;0.0000000;-0.0000386;4.300717E-06;-3.921795E-05;0.0000000
6378.00025939941;0.0000000;-0.0000386;4.300717E-06;-1.528498E-05;0.0000000
6379.00018692017;0.0000000;-0.0000386;4.300717E-06;-5.957232E-06;0.0000000
6380.00011444092;0.0000000;0.0000209;-2.328626E-06;4.469055E-05;0.0000000
6381.00051879883;0.0000000;0.0000209;-2.328626E-06;1.741789E-05;0.0000000
6382.00044631958;0.0000000;0.0000805;-8.969112E-06;5.387988E-05;0.0000000
6383.00037384033;0.0000000;0.0000210;-2.339768E-06;-1.614618E-05;0.0000000
6384.00030136108;0.0000000;0.0000210;-2.339768E-06;-6.292881E-06;0.0000000
6385.00022888184;0.0000000;-0.0000386;4.300717E-06;-3.96606E-05;0.0000000
6386.00015640259;0.0000000;-0.0000386;4.300717E-06;-1.545749E-05;0.0000000
6387.00008392334;0.0000000;0.0000209;-2.328626E-06;4.098787E-05;0.0000000
6388.00048828125;0.0000000;0.0000209;-2.328626E-06;1.597479E-05;0.0000000
6389.000415802;0.0000000;0.0000209;-2.328626E-06;6.226085E-06;0.0000000
6390.00034332275;0.0000000;0.0000209;-2.328626E-06;2.426581E-06;0.0000000
6391.00027084351;0.0000000;-0.0000386;4.300717E-06;-3.500955E-05;0.0000000
6392.00019836426;0.0000000;-0.0000386;4.300717E-06;-1.364478E-05;0.0000000
6393.00012588501;0.0000000;-0.0000386;4.300717E-06;-5.317975E-06;0.0000000
6394.00053024292;0.0000000;0.0000209;-2.328626E-06;3.97161E-05;0.0000000
6395.00045776367;0.0000000;0.0000209;-2.328626E-06;1.547913E-05;0.0000000
6396.00038528442;0.0000000;0.0000209;-2.328626E-06;8.931626E-06;0.0000000
6397.00031280518;0.0000000;0.0000209;-2.328626E-06;3.48105E-06;0.0000000
6398.00024032593;0.0000000;0.0000209;-2.328626E-06;1.35672E-06;0.0000000
6399.00016784668;0.0000000;0.0000209;-2.328626E-06;5.287739E-07;0.0000000
6400.00009536743;0.0000000;-0.0000386;4.300717E-06;-2.914349E-05;0.0000000
6401.00049972534;0.0000000;-0.0000386;4.300717E-06;-1.135851E-05;0.0000000
6402.00042724609;0.0000000;0.0000209;-2.328626E-06;4.258543E-05;0.0000000
6403.00035476685;0.0000000;0.0000209;-2.328626E-06;1.659743E-05;0.0000000
6404.0002822876;0.0000000;0.0000209;-2.328626E-06;6.468755E-06;0.0000000
6405.00020980835;0.0000000;0.0000209;-2.328626E-06;2.521161E-06;0.0000000
6406.0001373291;0.0000000;-0.0000386;4.300717E-06;-2.510591E-05;0.0000000
6407.00054168701;0.0000000;-0.0000386;4.300717E-06;-9.784885E-06;0.0000000
6408.00046920776;0.0000000;0.0000209;-2.328626E-06;4.319874E-05;0.0000000
6409.00039672852;0.0000000;0.0000209;-2.328626E-06;1.683647E-05;0.0000000
6410.00032424927;0.0000000;-0.0000386;4.300717E-06;-1.662787E-05;0.0000000
6411.00025177002;0.0000000;-0.0000386;4.300717E-06;-6.480617E-06;0.0000000
6412.00017929077;0.0000000;-0.0000386;4.300717E-06;-2.525784E-06;0.0000000
6413.00010681152;0.0000000;-0.0000386;4.300717E-06;-9.8441E-07;0.0000000
6414.00051116943;0.0000000;0.0000209;-2.328626E-06;2.89659E-05;0.0000000
6415.00043869019;0.0000000;0.0000805;-8.969112E-06;5.314828E-05;0.0000000
6416.00036621094;0.0000000;0.0000805;-8.969112E-06;2.071424E-05;0.0000000
6417.00029373169;0.0000000;0.0000210;-2.339768E-06;-1.511653E-05;0.0000000
6418.00022125244;0.0000000;0.0000210;-2.339768E-06;-5.891583E-06;0.0000000
6419.00014877319;0.0000000;-0.0000386;4.300717E-06;-3.169511E-05;0.0000000
6420.00007629395;0.0000000;-0.0000386;4.300717E-06;-1.235299E-05;0.0000000
6421.00048065186;0.0000000;-0.0000386;4.300717E-06;-4.814508E-06;0.0000000
6422.00040817261;0.0000000;0.0000209;-2.328626E-06;3.991233E-05;0.0000000
6423.00033569336;0.0000000;0.0000209;-2.328626E-06;1.55556E-05;0.0000000
6424.00026321411;0.0000000;0.0000209;-2.328626E-06;6.062708E-06;0.0000000
6425.00019073486;0.0000000;-0.0000386;4.300717E-06;-3.478265E-05;0.0000000
6426.00011825562;0.0000000;-0.0000386;4.300717E-06;-1.355634E-05;0.0000000
6427.00052261353;0.0000000;-0.0000386;4.300717E-06;-5.283508E-06;0.0000000
6428.00045013428;0.0000000;0.0000209;-2.328626E-06;2.402929E-05;0.0000000
6429.00037765503;0.0000000;0.0000805;-8.969112E-06;4.657327E-05;0.0000000
6430.00030517578;0.0000000;0.0000805;-8.969112E-06;1.815167E-05;0.0000000
6431.00023269653;0.0000000;0.0000210;-2.339768E-06;-1.611528E-05;0.0000000
6432.00016021729;0.0000000;0.0000210;-2.339768E-06;-6.280838E-06;0.0000000
6433.00008773804;0.0000000;0.0000209;-2.328626E-06;2.133566E-05;0.0000000
6434.00049209595;0.0000000;0.0000210;-2.339768E-06;4.69608E-06;0.0000000
6435.0004196167;0.0000000;0.0000805;-8.969112E-06;2.502006E-05;0.0000000
6436.00034713745;0.0000000;0.0000210;-2.339768E-06;-2.739413E-05;0.0000000
6437.0002746582;0.0000000;-0.0000386;4.300717E-06;-4.78847E-05;0.0000000
6438.00020217896;0.0000000;-0.0000386;4.300717E-06;-1.866279E-05;0.0000000
6439.00012969971;0.0000000;-0.0000982;1.09412E-05;-4.91327E-05;0.0000000
6440.00053405762;0.0000000;-0.0000387;4.311859E-06;1.386908E-05;0.0000000
6441.00046157837;0.0000000;-0.0000387;4.311859E-06;5.405396E-06;0.0000000
6442.00038909912;0.0000000;0.0000209;-2.328626E-06;3.150562E-05;0.0000000
6443.00031661987;0.0000000;0.0000209;-2.328626E-06;1.227914E-05;0.0000000
6444.00024414063;0.0000000;0.0000209;-2.328626E-06;4.785723E-06;0.0000000
6445.00017166138;0.0000000;-0.0000386;4.300717E-06;-3.992354E-05;0.0000000
6446.00009918213;0.0000000;-0.0000386;4.300717E-06;-1.555998E-05;0.0000000
6447.00050354004;0.0000000;-0.0000386;4.300717E-06;-6.064412E-06;0.0000000
6448.00043106079;0.0000000;0.0000209;-2.328626E-06;5.052532E-05;0.0000000
6449.00035858154;0.0000000;0.0000209;-2.328626E-06;1.969196E-05;0.0000000
6450.00028610229;0.0000000;-0.0000386;4.300717E-06;-3.933752E-05;0.0000000
6451.00021362305;0.0000000;-0.0000386;4.300717E-06;-1.533158E-05;0.0000000
6452.0001411438;0.0000000;0.0000209;-2.328626E-06;2.337418E-05;0.0000000
6453.00006866455;0.0000000;0.0000209;-2.328626E-06;9.109955E-06;0.0000000
6454.00047302246;0.0000000;-0.0000386;4.300717E-06;-4.933834E-05;0.0000000
6455.00040054321;0.0000000;-0.0000386;4.300717E-06;-1.922934E-05;0.0000000
6456.00032806396;0.0000000;-0.0000386;4.300717E-06;-7.494525E-06;0.0000000
6457.00025558472;0.0000000;0.0000209;-2.328626E-06;3.88678E-05;0.0000000
6458.00018310547;0.0000000;0.0000209;-2.328626E-06;1.514851E-05;0.0000000
6459.00011062622;0.0000000;0.0000209;-2.328626E-06;5.904045E-06;0.0000000
6460.00051498413;0.0000000;0.0000209;-2.328626E-06;2.301068E-06;0.0000000
6461.00044250488;0.0000000;-0.0000386;4.300717E-06;-2.519168E-05;0.0000000
6462.00037002563;0.0000000;-0.0000386;4.300717E-06;-9.818316E-06;0.0000000
6463.00029754639;0.0000000;-0.0000386;4.300717E-06;-3.826633E-06;0.0000000
6464.00022506714;0.0000000;-0.0000386;4.300717E-06;-1.491409E-06;0.0000000
6465.00015258789;0.0000000;0.0000209;-2.328626E-06;2.550724E-05;0.0000000
6466.00008010864;0.0000000;0.0000209;-2.328626E-06;9.941304E-06;0.0000000
6467.00048446655;0.0000000;0.0000209;-2.328626E-06;3.874567E-06;0.0000000
6468.0004119873;0.0000000;0.0000209;-2.328626E-06;1.51009E-06;0.0000000
6469.00033950806;0.0000000;-0.0000386;4.300717E-06;-4.12002E-05;0.0000000
6470.00026702881;0.0000000;-0.0000386;4.300717E-06;-1.605755E-05;0.0000000
6471.00019454956;0.0000000;0.0000209;-2.328626E-06;4.075401E-05;0.0000000
6472.00012207031;0.0000000;-0.0000386;4.300717E-06;-3.700525E-05;0.0000000
6473.00052642822;0.0000000;-0.0000386;4.300717E-06;-1.442259E-05;0.0000000
6474.00045394897;0.0000000;-0.0000386;4.300717E-06;-5.621122E-06;0.0000000
6475.00038146973;0.0000000;0.0000209;-2.328626E-06;3.495476E-05;0.0000000
6476.00030899048;0.0000000;0.0000209;-2.328626E-06;1.362342E-05;0.0000000
6477.00023651123;0.0000000;-0.0000386;4.300717E-06;-4.757924E-05;0.0000000
6478.00016403198;0.0000000;-0.0000386;4.300717E-06;-1.854374E-05;0.0000000
6479.00009155273;0.0000000;0.0000209;-2.328626E-06;1.596247E-05;0.0000000
6480.00049591064;0.0000000;-0.0000386;4.300717E-06;-2.679699E-05;0.0000000
6481.0004234314;0.0000000;0.0000805;-8.969112E-06;6.599696E-05;0.0000000
6482.00035095215;0.0000000;0.0000805;-8.969112E-06;2.572195E-05;0.0000000
6483.0002784729;0.0000000;0.0000210;-2.339768E-06;-3.176377E-05;0.0000000
6484.00020599365;0.0000000;-0.0000386;4.300717E-06;-5.423873E-05;0.0000000
6485.0001335144;0.0000000;-0.0000386;4.300717E-06;-2.113924E-05;0.0000000
6486.00053787231;0.0000000;0.0000209;-2.328626E-06;2.111068E-05;0.0000000
6487.00046539307;0.0000000;-0.0000386;4.300717E-06;-2.479051E-05;0.0000000
6488.00039291382;0.0000000;-0.0000386;4.300717E-06;-9.661959E-06;0.0000000
6489.00032043457;0.0000000;-0.0000386;4.300717E-06;-3.765694E-06;0.0000000
6490.00024795532;0.0000000;-0.0000386;4.300717E-06;-1.467658E-06;0.0000000
6491.00017547607;0.0000000;0.0000209;-2.328626E-06;3.244626E-05;0.0000000
6492.00010299683;0.0000000;0.0000209;-2.328626E-06;1.264575E-05;0.0000000
