time [ms];Setpoint position [mm];Actual position value encoder channel 1 [mm];Setpoint value velocity controller [m/s];Actual velocity value encoder channel 1 [m/s];Setpoint value active current [Arms];Actual active current value [Arms];Position control error [mm]
8674.25060272217;75.5059297;75.5068869;-0.02618998;-0.02535582;-0.1665318;-0.1796173;-0.0009572
8675.31299591064;75.4773213;75.4776807;-0.02494369;-0.02571948;-0.08787613;-0.05961406;-0.0003594
8676.37538909912;75.4525039;75.4525275;-0.02510842;-0.02533905;-0.2268487;-0.1950541;-0.0000236
8677.4377822876;75.4234160;75.4240365;-0.02589205;-0.02538378;-0.1051949;-0.1453835;-0.0006205
8678.50017547607;75.3983340;75.3984661;-0.0251918;-0.02546741;-0.22533;-0.1904958;-0.0001321
8679.56256866455;75.3691979;75.3697366;-0.02572538;-0.02555685;-0.07996664;-0.1329494;-0.0005387
8680.62591552734;75.3441675;75.3442855;-0.02527845;-0.02547028;-0.2277284;-0.1659491;-0.0001180
8681.68830871582;75.3150000;75.3155560;-0.02606195;-0.02559039;-0.1900467;-0.155306;-0.0005560
8682.7507019043;75.2890000;75.2894492;-0.02605005;-0.02594788;-0.1707422;-0.1141988;-0.0004492
8683.81309509277;75.2597500;75.2596469;-0.02598851;-0.02631423;-0.1443992;-0.1456442;0.0001031
8684.87548828125;75.2337500;75.2331824;-0.02593676;-0.0264237;-0.1320114;-0.1381622;0.0005676
8685.93788146973;75.2045000;75.2036185;-0.02590178;-0.02629863;-0.1332671;-0.09711215;0.0008815
8687.0002746582;75.1784829;75.1774521;-0.02593463;-0.02622076;-0.1248963;-0.112009;0.0010308
8688.06266784668;75.1493692;75.1483054;-0.02570797;-0.02599906;-0.2023607;-0.2223739;0.0010638
8689.12506103516;75.1227975;75.1219601;-0.02707727;-0.02626454;-0.163671;-0.2287209;0.0008374
8690.18840789795;75.0930938;75.0914426;-0.02573269;-0.02679716;-0.1466128;-0.06708349;0.0016512
8691.25080108643;75.0664062;75.0643820;-0.0268578;-0.02698683;-0.08247183;-0.1278359;0.0020242
8692.3131942749;75.0368252;75.0340433;-0.02569949;-0.0268944;-0.1286745;-0.1214738;0.0027819
8693.37558746338;75.0101787;75.0075788;-0.02680668;-0.02663927;-0.1729229;-0.2048696;0.0025999
8694.43798065186;74.9796440;74.9774189;-0.02648906;-0.02676098;-0.03248224;-0.03833381;0.0022251
8695.50037384033;74.9535669;74.9510140;-0.02584317;-0.02650261;-0.1649696;-0.1670631;0.0025529
8696.56276702881;74.9233859;74.9214501;-0.02687384;-0.02641698;-0.1597435;-0.1635825;0.0019358
8697.62516021729;74.8963654;74.8946280;-0.02673709;-0.02669155;-0.1288493;-0.1492262;0.0017374
8698.68755340576;74.8660000;74.8644681;-0.02791265;-0.02681359;-0.2544582;-0.2487743;0.0015319
8699.75090026855;74.8380000;74.8369307;-0.02721419;-0.02727174;-0.06933245;-0.09377187;0.0010693
8700.81329345703;74.8076743;74.8061747;-0.02646606;-0.02727584;-0.1282575;-0.1056144;0.0014996
8701.87568664551;74.7804752;74.7795911;-0.02812154;-0.02686721;-0.2269261;-0.2957315;0.0008841
8702.93807983398;74.7493027;74.7488947;-0.02673579;-0.02717263;-0.1329526;-0.04839728;0.0004080
8704.00047302246;74.7219473;74.7217149;-0.02819286;-0.02718703;-0.1903988;-0.2117704;0.0002324
8705.06286621094;74.6909307;74.6907801;-0.02683836;-0.02738063;-0.1399785;-0.08759285;0.0001506
8706.12525939941;74.6635417;74.6635408;-0.02799707;-0.02730635;-0.2185308;-0.2695293;0.0000009
8707.18765258789;74.6320000;74.6326060;-0.02806752;-0.02747131;-0.1893489;-0.1970241;-0.0006060
8708.25004577637;74.6040000;74.6045322;-0.0280593;-0.0278525;-0.169305;-0.1353862;-0.0005322
8709.31339263916;74.5725000;74.5728821;-0.02804257;-0.02807629;-0.1562276;-0.1487655;-0.0003821
8710.37578582764;74.5445000;74.5448680;-0.028041;-0.02804868;-0.1577738;-0.1725018;-0.0003680
8711.43817901611;74.5130000;74.5135159;-0.02805748;-0.02793159;-0.1662672;-0.1797745;-0.0005159
8712.50057220459;74.4849829;74.4856806;-0.02802826;-0.02787589;-0.1568857;-0.138544;-0.0006977
8713.56296539307;74.4535630;74.4543881;-0.02851608;-0.02784261;-0.2917176;-0.2492277;-0.0008251
8714.62535858154;74.4245729;74.4255991;-0.0287797;-0.02846579;-0.0963441;-0.1211212;-0.0010262
8715.68775177002;74.3930000;74.3931145;-0.02917942;-0.028713;-0.2390405;-0.2519639;-0.0001145
8716.7501449585;74.3640000;74.3642063;-0.02793965;-0.02885991;-0.05952163;-0.1129066;-0.0002063
8717.81253814697;74.3323996;74.3322582;-0.02883743;-0.02852688;-0.2313648;-0.2057465;0.0001414
8718.87588500977;74.3033846;74.3037076;-0.02896665;-0.02855686;-0.1989644;-0.118347;-0.0003230
8719.93827819824;74.2706597;74.2706270;-0.02928021;-0.02910985;-0.1223324;-0.1441674;0.0000327
8721.00067138672;74.2420186;74.2411823;-0.02778703;-0.02928412;-0.06318498;-0.02047554;0.0008363
8722.0630645752;74.2102858;74.2091150;-0.02869312;-0.02874693;-0.2491299;-0.2164047;0.0011708
8723.12545776367;74.1806943;74.1800875;-0.03007725;-0.02896938;-0.2003268;-0.2198606;0.0006068
8724.18785095215;74.1474609;74.1462917;-0.02882806;-0.0296564;-0.09043901;-0.07592344;0.0011692
8725.25024414063;74.1184766;74.1166682;-0.02879851;-0.02963098;-0.08986551;-0.1325055;0.0018084
8726.3126373291;74.0860039;74.0838856;-0.02886978;-0.02929905;-0.2073523;-0.1852564;0.0021183
8727.37503051758;74.0555202;74.0545006;-0.02910547;-0.02933666;0.3399584;0.2293365;0.0010196
8728.43837738037;74.0269023;74.0224929;-0.0377483;-0.02879974;-3.695949;-3.032758;0.0044094
8729.50077056885;73.9661406;73.9754052;-0.04704266;-0.0411658;4.478902;3.082892;-0.0092646
8730.56316375732;73.9598499;73.9373178;-0.01557709;-0.03403758;-4.110228;-1.940106;0.0225321
8731.6255569458;73.9035515;73.9047737;-0.05486273;-0.03463686;1.078637;-0.06241606;-0.0012222
8732.68795013428;73.8670000;73.8562555;-0.02880287;-0.03941386;0.4856339;0.8005626;0.0107445
8733.75034332275;73.8370000;73.8249035;-0.02865224;-0.03415395;0.2456173;0.2931567;0.0120965
8734.81273651123;73.8032500;73.7955184;-0.02913856;-0.02874412;-0.08303852;-0.02428266;0.0077316
8735.87512969971;73.7732404;73.7703056;-0.02974235;-0.02659143;-0.2507055;-0.2765108;0.0029348
8736.93752288818;73.7395903;73.7406821;-0.02983779;-0.0265279;-0.3534055;-0.3509083;-0.0010918
8738.00086975098;73.7097271;73.7121911;-0.02995943;-0.02779221;-0.6224238;-0.5051513;-0.0024640
8739.06326293945;73.6704568;73.6761303;-0.03663733;-0.03086379;1.997416;0.5130729;-0.0056735
8740.12565612793;73.6613433;73.6531229;0.01061447;-0.02466412;-0.7799318;1.180247;0.0082204
8741.18804931641;73.6253281;73.6385197;-0.06626144;-0.01900218;-2.706364;-4.005642;-0.0131916
8742.25044250488;73.5734844;73.5891671;-0.032789;-0.03818978;3.503941;2.966758;-0.0156827
8743.31283569336;73.5703290;73.5562057;-0.001998681;-0.0298164;-2.899752;-0.3726282;0.0141233
8744.37522888184;73.5239066;73.5336752;-0.06498553;-0.02715258;-0.9573257;-2.201015;-0.0097686
8745.43762207031;73.4780688;73.4796138;-0.02850808;-0.04065647;0.6356506;1.023354;-0.0015450
8746.50001525879;73.4477500;73.4414072;-0.0302933;-0.03872732;0.3336251;0.3994228;0.0063428
8747.56336212158;73.4128750;73.4065981;-0.03030064;-0.03331598;0.06228134;0.1052466;0.0062769
8748.62575531006;73.3818750;73.3789415;-0.03067315;-0.02979006;-0.1612154;-0.09028013;0.0029335
8749.68814849854;73.3470000;73.3479471;-0.03068886;-0.0283785;-0.279999;-0.253015;-0.0009471
8750.75054168701;73.3160000;73.3186812;-0.03246539;-0.02899042;-0.3977508;-0.354699;-0.0026812
8751.81293487549;73.2801402;73.2831568;-0.03118538;-0.03079201;-0.1647936;-0.1853995;-0.0030166
8752.87532806396;73.2490342;73.2509703;-0.03199957;-0.03164627;-0.2481741;-0.2413542;-0.0019361
8753.93772125244;73.2129097;73.2144327;-0.03245354;-0.0322033;-0.1289966;-0.1978089;-0.0015230
8755.00011444092;73.1812856;73.1823058;-0.03094439;-0.03209704;-0.09927581;-0.02541809;-0.0010202
8756.06250762939;73.1460417;73.1471390;-0.03211933;-0.03154169;-0.2263114;-0.2374139;-0.0010973
8757.12585449219;73.1140000;73.1152506;-0.03213933;-0.03180508;-0.1864233;-0.183156;-0.0012506
8758.18824768066;73.0780000;73.0784745;-0.03205287;-0.03242986;-0.1444124;-0.1340773;-0.0004745
8759.25064086914;73.0460000;73.0453939;-0.03193247;-0.03283234;-0.108564;-0.1483378;0.0006061
8760.31303405762;73.0099782;73.0083198;-0.03178951;-0.03287935;-0.07468942;-0.07379155;0.0016584
8761.37542724609;72.9781289;72.9761333;-0.03188345;-0.03244937;-0.1980921;-0.2158112;0.0019956
8762.43782043457;72.9411831;72.9399533;-0.03273537;-0.03231132;-0.1016511;-0.1543371;0.0012298
8763.50021362305;72.9089609;72.9076476;-0.03171826;-0.03226875;-0.0966929;-0.08441727;0.0013133
8764.56260681152;72.8730630;72.8721232;-0.03231944;-0.03179707;-0.2658211;-0.2252581;0.0009398
8765.625;72.8400729;72.8399367;-0.03265018;-0.03207071;-0.09557468;-0.1349174;0.0001362
8766.68834686279;72.8040000;72.8038163;-0.03272953;-0.03206751;-0.2553409;-0.2506007;0.0001837
8767.75074005127;72.7710000;72.7712722;-0.03303033;-0.03238934;-0.195812;-0.1951264;-0.0002722
8768.81313323975;72.7338750;72.7341385;-0.03302936;-0.03281935;-0.1739852;-0.2076534;-0.0002635
8769.87552642822;72.7008750;72.7010579;-0.03302038;-0.03296781;-0.1654263;-0.1669323;-0.0001829
8770.9379196167;72.6637500;72.6639838;-0.03302605;-0.03295376;-0.1670447;-0.1282483;-0.0002338
8772.00031280518;72.6307500;72.6312012;-0.03305027;-0.03286875;-0.1747649;-0.2002258;-0.0004512
8773.06270599365;72.5936250;72.5942464;-0.03306923;-0.03286877;-0.1776884;-0.1995691;-0.0006214
8774.12509918213;72.5606032;72.5613446;-0.03310832;-0.03292087;-0.1648178;-0.1928272;-0.0007414
8775.18844604492;72.5236328;72.5243897;-0.03304267;-0.03284848;-0.2582405;-0.244164;-0.0007569
8776.2508392334;72.4899062;72.4912495;-0.034233;-0.03308008;-0.1849528;-0.2503694;-0.0013433
8777.31323242188;72.4524720;72.4535198;-0.0331519;-0.03335553;-0.2378507;-0.1656284;-0.0010478
8778.37562561035;72.4186530;72.4199028;-0.03410409;-0.03354391;-0.1396948;-0.2000148;-0.0012498
8779.43801879883;72.3813169;72.3820538;-0.03320971;-0.03357015;-0.2284122;-0.2138392;-0.0007369
8780.5004119873;72.3475220;72.3486156;-0.03420778;-0.03353011;-0.2258487;-0.2160497;-0.0010936
8781.56280517578;72.3092500;72.3103494;-0.03412249;-0.03388822;-0.1984813;-0.1839365;-0.0010994
8782.62519836426;72.2752500;72.2758980;-0.0340722;-0.03424811;-0.1744691;-0.1426496;-0.0006480
8783.68759155273;72.2370000;72.2368569;-0.03115072;-0.0345801;-0.1764632;-0.1506689;0.0001431
8784.75093841553;72.2030000;72.2015114;-0.04800081;-0.03517073;-0.3420646;-0.6483784;0.0014886
8785.813331604;72.1695157;72.1630664;0.005842918;-0.03358968;3.011039;4.056178;0.0064493
8786.87572479248;72.1655757;72.1559138;-0.02800129;-0.01662959;-2.376964;-2.43725;0.0096619
8787.93811798096;72.1265903;72.1377344;-0.03495779;-0.01773965;-1.195745;-1.293562;-0.0111441
8789.00051116943;72.0916162;72.1035809;-0.03823411;-0.02830147;-0.3754242;-0.6908684;-0.0119647
8790.06290435791;72.0573575;72.0585198;-0.02808556;-0.03592589;-2.096131;-0.7291089;-0.0011623
8791.12529754639;72.0042949;72.0102997;-0.07456552;-0.04465201;-1.295458;-2.410711;-0.0060048
8792.18769073486;71.9440391;71.9353170;-0.03265321;-0.05859989;1.98892;2.400282;0.0087221
8793.25008392334;71.9110703;71.8890638;-0.03146475;-0.05008221;0.9181282;1.015193;0.0220065
8794.31343078613;71.8721569;71.8535394;-0.03299632;-0.03752927;0.2113501;0.2105;0.0186175
8795.37582397461;71.8371250;71.8258233;-0.03374079;-0.03152693;-0.1697664;-0.1900287;0.0113017
8796.43821716309;71.7977500;71.7932791;-0.03450186;-0.0300143;-0.3361996;-0.33441;0.0044709
8797.50061035156;71.7627500;71.7610330;-0.03480869;-0.03148507;-0.2972991;-0.2872437;0.0017170
8798.56300354004;71.7233654;71.7232437;-0.0349171;-0.03288189;-0.2337459;-0.2368841;0.0001217
8799.62539672852;71.6884380;71.6899247;-0.0355898;-0.03311096;-0.3742215;-0.3641451;-0.0014867
8800.68778991699;71.6480000;71.6524334;-0.03582729;-0.03328057;-0.2440982;-0.2612923;-0.0044334
8801.75018310547;71.6130000;71.6183395;-0.03526158;-0.03381846;-0.2758289;-0.2804295;-0.0053395
8802.81257629395;71.5735342;71.5784640;-0.03633312;-0.03502201;-0.3292269;-0.3389096;-0.0049298
8803.87592315674;71.5374507;71.5407343;-0.03673271;-0.03676552;-0.1558118;-0.1762573;-0.0032836
8804.93831634521;71.4972856;71.4974613;-0.0348503;-0.03782371;-0.008563356;0.03174201;-0.0001757
8806.00070953369;71.4620376;71.4602680;-0.03573773;-0.03737333;-0.1067897;-0.09578733;0.0017696
8807.06310272217;71.4215000;71.4199156;-0.03582347;-0.03634614;-0.1239391;-0.1416188;0.0015844
8808.12549591064;71.3855000;71.3846893;-0.03590967;-0.03562523;-0.170654;-0.1802208;0.0008107
8809.18788909912;71.3450000;71.3455291;-0.03605895;-0.03507721;-0.2173943;-0.2144638;-0.0005291
8810.2502822876;71.3090000;71.3106603;-0.03618499;-0.03499087;-0.2387087;-0.2493271;-0.0016603
8811.31267547607;71.2685000;71.2703676;-0.03620808;-0.03560195;-0.2121255;-0.2003163;-0.0018676
8812.37506866455;71.2324782;71.2337107;-0.0361116;-0.03630519;-0.1530431;-0.191131;-0.0012325
8813.43841552734;71.1921060;71.1922855;-0.03628302;-0.03665738;-0.2416915;-0.2247104;-0.0001795
8814.50080871582;71.1551660;71.1547346;-0.03677485;-0.03724962;-0.06151389;-0.07187522;0.0004314
8815.5632019043;71.1145521;71.1130709;-0.0361696;-0.03706568;-0.2020803;-0.1437165;0.0014812
8816.62559509277;71.0775729;71.0764141;-0.03653625;-0.0368293;-0.05488686;-0.09975442;0.0011588
8817.68798828125;71.0370000;71.0357041;-0.03660561;-0.03636229;-0.2360873;-0.1909999;0.0012959
8818.75038146973;71.0000000;70.9994049;-0.03685036;-0.03634626;-0.1973263;-0.1743321;0.0005951
8819.8127746582;70.9583257;70.9576220;-0.03728845;-0.03691716;-0.1491575;-0.1611948;0.0007037
8820.87516784668;70.9215152;70.9199519;-0.0356751;-0.03739227;-0.0362111;-0.007825918;0.0015633
8821.93756103516;70.8807705;70.8784075;-0.03672109;-0.03707371;-0.1578812;-0.1252436;0.0023630
8823.00090789795;70.8438403;70.8415122;-0.03645675;-0.03697406;-0.172529;-0.154046;0.0023281
8824.06330108643;70.8016943;70.7998485;-0.0379392;-0.03704456;-0.1789118;-0.220888;0.0018458
8825.1256942749;70.7640833;70.7624764;-0.03682389;-0.03724536;-0.0978778;-0.08294176;0.0016069
8826.18808746338;70.7224766;70.7211704;-0.03685446;-0.03685984;-0.1354508;-0.1230213;0.0013062
8827.25048065186;70.6856328;70.6853480;-0.0369266;-0.03623705;-0.2719372;-0.2829723;0.0002848
8828.31287384033;70.6431530;70.6445784;-0.03812366;-0.03632471;-0.1991894;-0.2335016;-0.0014254
8829.37526702881;70.6059502;70.6074447;-0.03717595;-0.03683454;-0.2521351;-0.2210476;-0.0014945
8830.43766021729;70.5635391;70.5650062;-0.03829888;-0.03747691;-0.2447623;-0.2696935;-0.0014671
8831.50005340576;70.5253940;70.5261440;-0.03782054;-0.03833274;-0.06104057;-0.08837999;-0.0007500
8832.56340026855;70.4836675;70.4831691;-0.03720976;-0.03816456;-0.1954483;-0.1677897;0.0004984
8833.62579345703;70.4457609;70.4454989;-0.03806033;-0.03789001;-0.1788399;-0.1997309;0.0002620
8834.68818664551;70.4030000;70.4028816;-0.03798681;-0.03791108;-0.1752339;-0.1373592;0.0001184
8835.75057983398;70.3650000;70.3649730;-0.03799699;-0.03793129;-0.1754576;-0.2019458;0.0000270
8836.81297302246;70.3226153;70.3224153;-0.03534295;-0.03787694;-0.3863774;-0.1585771;0.0002000
8837.87536621094;70.2823652;70.2833743;-0.05212252;-0.03878294;0.4671308;-0.5812908;-0.0010091
8838.93775939941;70.2524448;70.2440948;0.007646481;-0.03480966;2.292295;4.012774;0.0083500
8840.00015258789;70.2419766;70.2385516;-0.03824339;-0.01647224;-2.296357;-2.93977;0.0034250
8841.06254577637;70.2023342;70.2156038;-0.03274051;-0.02037309;-3.483746;-2.061487;-0.0132696
8842.12589263916;70.1430721;70.1667280;-0.08511159;-0.03984758;-2.164639;-3.26681;-0.0236559
8843.18828582764;70.0758828;70.0770826;-0.03759201;-0.06558666;2.082496;2.496761;-0.0011998
8844.25067901611;70.0390703;70.0203986;-0.03583631;-0.05903734;1.10801;1.211139;0.0186717
8845.31307220459;69.9956569;69.9762912;-0.03691296;-0.04543864;0.404293;0.5065236;0.0193657
8846.37546539307;69.9566250;69.9432702;-0.03751204;-0.03780552;-0.04065081;0.006275861;0.0133548
8847.43785858154;69.9127500;69.9057193;-0.03821665;-0.03503796;-0.2618884;-0.2721413;0.0070307
8848.50025177002;69.8737500;69.8697777;-0.03855741;-0.03569678;-0.2668043;-0.3101049;0.0039723
8849.5626449585;69.8298750;69.8269815;-0.03867761;-0.03728113;-0.197793;-0.2158548;0.0028935
8850.62503814697;69.7908750;69.7891922;-0.0388125;-0.03750338;-0.201426;-0.1942883;0.0016828
8851.68838500977;69.7470000;69.7486610;-0.0387684;-0.03647453;-0.2938025;-0.2889954;-0.0016610
8852.75077819824;69.7080000;69.7123022;-0.04064601;-0.03651334;-0.4546717;-0.4261202;-0.0043022
8853.81317138672;69.6631498;69.6681947;-0.03934204;-0.03846001;-0.2274009;-0.2556444;-0.0050449
8854.8755645752;69.6239752;69.6270675;-0.04056459;-0.0401722;-0.2289566;-0.2365926;-0.0030923
8855.93795776367;69.5793027;69.5795626;-0.0388102;-0.0414989;-0.03827158;-0.02086595;-0.0002599
8857.00035095215;69.5399473;69.5381374;-0.04001709;-0.04139115;-0.06986914;-0.1146948;0.0018099
8858.06274414063;69.4954307;69.4927187;-0.03855298;-0.04064302;-0.05171538;0.01550156;0.0027120
8859.1251373291;69.4560417;69.4544525;-0.03982;-0.03915339;-0.2145665;-0.1759;0.0015892
8860.18753051758;69.4110000;69.4113583;-0.04003992;-0.03862306;-0.2389465;-0.2124052;-0.0003583
8861.25087738037;69.3710000;69.3724961;-0.04016669;-0.03878693;-0.2473788;-0.244169;-0.0014961
8862.31327056885;69.3260000;69.3279118;-0.04021301;-0.03938698;-0.224213;-0.2222437;-0.0019118
8863.37566375732;69.2859782;69.2875595;-0.04015047;-0.04000539;-0.1738848;-0.1469149;-0.0015813
8864.4380569458;69.2411060;69.2414255;-0.04029862;-0.04065917;-0.2443627;-0.2550719;-0.0003195
8865.50045013428;69.2001831;69.1997022;-0.04081881;-0.04134844;-0.07187835;-0.1296193;0.0004809
8866.56284332275;69.1549795;69.1530318;-0.03962414;-0.04137663;-0.05111004;-0.07632767;0.0019477
8867.62523651123;69.1150630;69.1129179;-0.04018515;-0.04059358;-0.2201255;-0.1527683;0.0021451
8868.68762969971;69.0690000;69.0676183;-0.03976272;-0.04039483;-0.06644475;-0.07517149;0.0013817
8869.75002288818;69.0290000;69.0275640;-0.04050667;-0.04016522;-0.2433586;-0.2261855;0.0014360
8870.81336975098;68.9828257;68.9820261;-0.04127777;-0.04046335;-0.1696921;-0.2403477;0.0007996
8871.87576293945;68.9420152;68.9408393;-0.03971827;-0.04089696;-0.06576545;-0.02362702;0.0011759
8872.93815612793;68.8967876;68.8950629;-0.04074273;-0.04075873;-0.1917079;-0.227781;0.0017247
8874.00054931641;68.8557500;68.8539357;-0.04079785;-0.04100471;-0.1400486;-0.1510326;0.0018143
8875.06294250488;68.8096250;68.8076229;-0.04077693;-0.0411008;-0.1306848;-0.1444827;0.0020021
8876.12533569336;68.7686250;68.7666745;-0.04078268;-0.04096471;-0.1366652;-0.1363147;0.0019505
8877.18772888184;68.7224766;68.7210173;-0.04083741;-0.04068434;-0.1416993;-0.1517615;0.0014593
8878.25012207031;68.6816328;68.6810226;-0.04089035;-0.04022932;-0.2669154;-0.295149;0.0006102
8879.31251525879;68.6346748;68.6354847;-0.0420808;-0.04045543;-0.1980645;-0.2197802;-0.0008099
8880.37586212158;68.5933213;68.5943575;-0.04101909;-0.04088283;-0.1493064;-0.1774047;-0.0010362
8881.43825531006;68.5473560;68.5482831;-0.04136631;-0.04093618;-0.283219;-0.2017902;-0.0009271
8882.50064849854;68.5054160;68.5066790;-0.04196363;-0.04139889;-0.1240272;-0.1876788;-0.0012630
8883.56304168701;68.4591675;68.4594722;-0.04129924;-0.04172362;-0.227762;-0.175085;-0.0003047
8884.62543487549;68.4172609;68.4173317;-0.0420974;-0.04201756;-0.1759443;-0.2154637;-0.0000708
8885.68782806396;68.3700000;68.3696480;-0.04237744;-0.04224122;-0.1611871;-0.1430322;0.0003520
8886.75022125244;68.3280000;68.3274479;-0.04085515;-0.04217878;-0.0372246;-0.03475537;0.0005521
8887.81261444092;68.2817746;68.2814331;-0.04181514;-0.04131968;-0.2433971;-0.2262396;0.0003415
8888.87500762939;68.2397404;68.2401867;-0.04211906;-0.0413453;-0.2047303;-0.2160415;-0.0004463
8889.93835449219;68.1925903;68.1929202;-0.0417529;-0.04181612;-0.2228888;-0.2477171;-0.0003299
8891.00074768066;68.1509321;68.1503029;-0.04102104;-0.04234566;-0.6085269;-0.4026265;0.0006292
8892.06314086914;68.0972032;68.0988044;-0.04946844;-0.0449369;2.4272;0.6448761;-0.0016012
8893.12553405762;68.0783392;68.0639953;0.007682147;-0.03710189;1.595979;2.847435;0.0143439
8894.18792724609;68.0566172;68.0558295;-0.04366224;-0.01785319;-2.329201;-2.864106;0.0007877
8895.25032043457;68.0121250;68.0275769;-0.04367995;-0.02531295;-0.6843718;-0.8967789;-0.0154519
8896.31271362305;67.9705722;67.9792375;-0.04847946;-0.03741969;-4.477804;-3.487207;-0.0086653
8897.37510681152;67.8927373;67.9090829;-0.08645041;-0.05927856;0.4369545;-0.9347243;-0.0163456
8898.43845367432;67.8307212;67.8196759;-0.03789697;-0.07089539;1.91942;2.427465;0.0110453
8899.50084686279;67.7895669;67.7669258;-0.03960498;-0.05889377;0.9286527;1.01444;0.0226411
8900.56324005127;67.7413859;67.7227587;-0.04101412;-0.04568836;0.2328099;0.3042552;0.0186272
8901.62563323975;67.6983750;67.6869960;-0.04173218;-0.03962081;-0.1626926;-0.142194;0.0113790
8902.68802642822;67.6500000;67.6456303;-0.04251314;-0.03788569;-0.3429454;-0.3311344;0.0043697
8903.7504196167;67.6070000;67.6056356;-0.04284798;-0.03929715;-0.3108324;-0.3627227;0.0013644
8904.81281280518;67.5586154;67.5581903;-0.04302197;-0.04120782;-0.2199779;-0.2110356;0.0004251
8905.87520599365;67.5156743;67.5165267;-0.04272811;-0.04135332;-0.2520592;-0.2052709;-0.0008524
8906.93759918213;67.4669644;67.4719424;-0.04472391;-0.04025253;-0.4201313;-0.4331363;-0.0049780
8908.00094604492;67.4231953;67.4300403;-0.04387723;-0.04139115;-0.2804992;-0.2376839;-0.0068450
8909.0633392334;67.3749942;67.3802705;-0.04341437;-0.04336962;-0.2670351;-0.3166339;-0.0052763
8910.12573242188;67.3314225;67.3344345;-0.04450616;-0.04494123;-0.1307354;-0.1886257;-0.0030120
8911.18812561035;67.2825703;67.2823400;-0.042891;-0.0457818;-0.05159786;-0.03198992;0.0002303
8912.25051879883;67.2390391;67.2373981;-0.04385883;-0.04520106;-0.1037622;-0.1008399;0.0016410
8913.3129119873;67.1895218;67.1882839;-0.04388779;-0.04411107;-0.156321;-0.179321;0.0012379
8914.37530517578;67.1453711;67.1453685;-0.04389421;-0.04336721;-0.1035588;-0.1005153;0.0000026
8915.43769836426;67.0968169;67.0972676;-0.04317782;-0.04294856;-0.2443774;-0.1899218;-0.0004507
8916.50009155273;67.0530220;67.0537562;-0.04416774;-0.04337462;-0.2167273;-0.2618029;-0.0007342
8917.56343841553;67.0034904;67.0032115;-0.04389959;-0.04444947;-0.1238339;-0.1093934;0.0002789
8918.625831604;66.9595630;66.9578523;-0.04423355;-0.04501311;-0.2030633;-0.1878024;0.0017107
8919.68822479248;66.9090000;66.9065923;-0.04398174;-0.04539352;-0.007014226;-0.02619811;0.0024077
8920.75061798096;66.8650000;66.8620677;-0.04375662;-0.04477754;-0.07747221;-0.0360855;0.0029323
8921.81301116943;66.8155493;66.8135495;-0.04341032;-0.04359491;-0.1655292;-0.1505332;0.0019998
8922.87540435791;66.7713502;66.7708726;-0.04516684;-0.04304842;-0.2839636;-0.3767205;0.0004776
8923.93779754639;66.7210527;66.7218775;-0.04387314;-0.04344338;-0.1978603;-0.1382791;-0.0008248
8925.00019073486;66.6766973;66.6780085;-0.04536484;-0.04374552;-0.2461695;-0.316808;-0.0013112
8926.06258392334;66.6265557;66.6278810;-0.0440028;-0.04428239;-0.1786765;-0.1294443;-0.0013253
8927.12593078613;66.5821667;66.5832371;-0.04511633;-0.04449378;-0.2379441;-0.2964748;-0.0010704
8928.18832397461;66.5315000;66.5321560;-0.04507309;-0.04512747;-0.1709367;-0.1836634;-0.0006560
8929.25071716309;66.4865000;66.4866180;-0.04501314;-0.04537086;-0.1512219;-0.1766748;-0.0001180
8930.31311035156;66.4358750;66.4355368;-0.04496232;-0.04536075;-0.1451578;-0.1626569;0.0003382
8931.37550354004;66.3908750;66.3905353;-0.04496215;-0.04512364;-0.1569564;-0.1796844;0.0003397
8932.43789672852;66.3402500;66.3402886;-0.0450043;-0.04481083;-0.1781193;-0.1723129;-0.0000386
8933.50028991699;66.2952500;66.2958832;-0.04507055;-0.04456314;-0.1994453;-0.2387376;-0.0006332
8934.56268310547;66.2446250;66.2456364;-0.04511268;-0.04464915;-0.2011719;-0.2730997;-0.0010114
8935.62507629395;66.1996154;66.2005157;-0.04503097;-0.04493758;-0.1719168;-0.1375272;-0.0009003
8936.68842315674;66.1490000;66.1494345;-0.04621507;-0.04528295;-0.2779276;-0.2885769;-0.0004345
8937.75081634521;66.1030000;66.1028237;-0.04481369;-0.04611562;-0.05427685;-0.06322409;0.0001763
8938.81320953369;66.0522252;66.0503716;-0.04601352;-0.04642653;-0.156583;-0.1905886;0.0018536
8939.87560272217;66.0063902;66.0038204;-0.04456296;-0.04647445;-0.02350073;0.02165993;0.0025698
8940.93799591064;65.9555376;65.9525008;-0.04559654;-0.04587772;-0.1727247;-0.1913763;0.0030368
8942.00038909912;65.9095171;65.9069032;-0.04565929;-0.04574528;-0.1562453;-0.1698359;0.0026139
8943.0627822876;65.8576308;65.8553452;-0.04591884;-0.0458272;-0.08682391;-0.1256743;0.0022856
8944.12517547607;65.8121807;65.8099265;-0.04460398;-0.04553974;-0.1150919;-0.05764556;0.0022542
8945.18756866455;65.7610391;65.7599182;-0.04591678;-0.04485489;-0.2305126;-0.28444;0.0011209
8946.25091552734;65.7150000;65.7147975;-0.04597744;-0.045049;-0.210056;-0.2085758;0.0002025
8947.31330871582;65.6632282;65.6634779;-0.0460021;-0.04545639;-0.1801145;-0.1812592;-0.0002497
